ocid,n_item,descripcion_item,cantidad,unidad_medida,fecha_convocatoria,fecha_buena_pro,fecha_suscripcion,monto_referencial,monto_adjudicado,monto_contratado,monto_adicional,ruc_comprador,nombre_comprador,departamento_comprador,red_candidato,red_metodo,ruc_proveedor,nombre_proveedor,metodo_contratacion,detalles_metodo,causal_cd,es_contratacion_directa,estado_adjudicacion,tiene_adenda,anio_fiscal,_fuente,_codigoconvocatoria,_descripcion_proceso,_departamento_item,_estado_item,_ratio_adicional,_monto_reduccion,_monto_prorroga,_monto_complementario
ocds-dgv273-seacev3-2025-2543-1192251,3,LENTE PLEGABLE PARA FACOEMULSIFICACION,2640.0,Unidad,2025-07-25,2026-04-07,,930969.6,825528.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Licitación Pública,,False,,False,2025,PROCESO,1192251,ADQUISICION ANUAL DE MATERIAL MEDICO ESPECIALIZADO PARA EL DEPARTAMENTO DE OFTALMOLOGIA DEL HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1154834,1,ADQUISICI¿N DE LENTES PLEGABLES PARA FACOEMULSIFICACI¿N PARA EL ¿REA DE OFTALMOLOG¿A DE LA RED ASISTENCIAL ICA,1.0,Unidad,2025-09-29,2025-10-20,,106752.0,93501.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL ICA,NOMBRE_TEXTO,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1154834,ADQUISICIÓN DE LENTES PLEGABLES PARA FACOEMULSIFICACIÓN PARA EL ÁREA DE OFTALMOLOGÍA DE LA RED ASISTENCIAL ICA,ICA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1125071,1,Adquisici¿n de Equipamiento Electromec¿nico para el Servicio de Nutrici¿n del Hospital Nacional Guillermo Almenara Irigoyen de la Red Prestacional Almenara,33.0,Unidad,2025-06-13,2025-09-26,2025-10-17,560000.0,548000.0,548000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,10105353699,SALAS FERRO JUAN JOSE,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1125071,ADQUISICION DE EQUIPAMIENTO ELECTROMECANICO PARA EL SERVICIO DE NUTRICIÓN DEL HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN DE LA RED PRESTACIONAL ALMENARA-ESSALUD (DESIERTO),LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1181008,4,INTRODUCTOR PERCUT¿NEO RADIAL DE 6 FRENCH,3336.0,Unidad,2025-12-23,2026-03-31,2026-05-13,369962.4,369962.4,369962.4,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20605712241,MIRET MEDICAL ASOCIADOS S.A.C. - MIRET MED,open,Licitación Pública,,False,,False,2025,PROCESO,1181008,"CONTRATACIÓN DE SUMINISTRO MATERIAL MEDICO ADAPTADOR EN Y PARA ANGIOPLASTIA CORONARIA, JERINGA DE ALTA PRESIÓN CON MANÓMETRO E INTRODUCTORES PERCUTÁNEO RADIAL PARA EL INSTITUTO NACIONAL CARDIOVASCULAR  ""CARLOS ALBERTO PESCHIERA CARRILLO"" -INCOR.",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1135460,1,ADQUISICION DE INSUMOSDE DIALISIS PERITONEAL AUTOMATIZADA CON EQUIPOS EN CESISON DE USO PARA PACIENTES CONTINUADORES  SISTEMA ANDY DISC,1.0,Unidad,2025-07-25,2025-08-08,,232299.0,232299.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20462793791,FRESENIUS MEDICAL CARE DEL PERU S.A.,direct,Contratación Directa,,True,,False,2025,PROCESO,1135460,ADQUISICION DE NSUMOS DE DIALISIS PERITONEAL AUTOMATIZADA CON EQUIPO EN CESION DE USO PARA PACIENTES CONTINUADORES SISTEMA ANDY DISC,ICA,Adjudicado,,,,
ocds-dgv273-seacev3-2025-2543-1169683,1,ADQUISICI¿N DE EQUIPAMIENTO ELECTROMEC¿NICO SISTEMA D¿PLEX DE VAC¿O CL¿NICO PARA EL HOSPITAL III EMERGENCIA GRAU DE LA RED PRESTACIONAL ALMENARA-ESSALUD,1.0,Unidad,2025-11-13,2025-12-01,2025-12-30,340000.0,335000.0,335000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,10105353699,SALAS FERRO JUAN JOSE,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1169683,ADQUISICIÓN DE EQUIPAMIENTO ELECTROMECÁNICO SISTEMA DÚPLEX DE VACÍO CLÍNICO PARA EL HOSPITAL III EMERGENCIA GRAU DE LA RED PRESTACIONAL ALMENARA-ESSALUD,LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1117751,1,ADQUISICION DE REPUESTOS PARA MANTENIMIENTO CORRECTIVO DE LA CENTRAL DE AIRE MEDICINAL DEL HOSPITAL LUIS ENRIQUE HEYSEN INCHAUSTEGUI RPL,1.0,Unidad,2025-05-13,2025-05-30,2025-07-14,149530.81,127966.18,127966.18,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20606096683,AIRFLUID CORPORATION S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1117751,ADQUISICION DE REPUESTOS PARA MANTENIMIENTO CORRECTIVO DE LA CENTRAL DE AIRE MEDICINAL DEL HOSPITAL LUIS ENRIQUE HEYSEN INCHAUSTEGUI RPL,LAMBAYEQUE,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1165269,1,REACTIVOS BIOQUIMICA  CAPA METROPOLITANO; POLICLINICO ILAVE Y HOSPITAL I UNIVERSITARIO,1.0,Unidad,2025-10-30,2025-12-03,2025-12-31,465296.0,213105.0,213105.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PUNO,NOMBRE_TEXTO,20557788841,CORPORACION JEM BIOS E.I.R.L.,open,Licitación Pública,,False,,False,2025,PROCESO,1165269,ADQUISICION DE MATERIAL DE LABORATORIO - BIOQUIMICA CON EQUIPO EN CESION EN USO PARA CAS PERIFERICOS DE LA RED ASISTENCIAL PUNO,PUNO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1178081,1,INJERTO VALVADO DE 27/30,4.0,Unidad,2025-12-12,2026-02-02,2026-02-12,56000.0,56000.0,56000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20108629909,CARDIO PERFUSION E.I.R.LTDA,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1178081,"CONTRATACIÓN DE SUMINISTRO MATERIAL MEDICO INJERTO VALVADO PARA EL INSTITUTO NACIONAL CARDIOVASCULAR ""CARLOS ALBERTO PESCHIERA CARRILLO"" -INCOR.",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1086620,1,KIT DE MANTENIMIENTO CORRECTIVO,1.0,Unidad,2025-01-23,2025-02-04,2025-02-11,198681.21,198681.21,198681.21,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20548739641,GE HEALTHCARE DEL PERU S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1086620,"ADQUISICION DE REPUESTOS PARA EL EQUIPO, RESONADOR MAGNETICO MARCA GENERAL ELECTRIC, MODELO SIGNA EXPLORER 1.5 T DEL HNGAI",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1097272,1,"CONTRATACI¿N INTERNACIONAL DEL PRODUCTO FARMAC¿UTICO EPOETINA ALFA O ERITROPOYETINA HUMANA 4,000 UI X 1 ML, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD.",487300.0,Unidad,2025-03-12,2025-03-12,2025-03-13,13644400.0,13644400.0,13644400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,L0609017888,BIOMATIC PHARMA  S.A.,open,Contratación Internacional,,False,,False,2025,PROCESO,1097272,"CONTRATACIÓN INTERNACIONAL DEL PRODUCTO FARMACÉUTICO EPOETINA ALFA O ERITROPOYETINA HUMANA 4,000 UI X 1 ML, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD.",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1191074,6,ITEM PAQUETE N¿ 06: ¿Kit reactivos para evaluaci¿n de test de aliento con equipo en cesi¿nde uso,1.0,Unidad,2025-10-07,2026-02-25,2026-03-18,176812.5,170936.0,170936.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL APURIMAC,NOMBRE_TEXTO,20502130723,DIVCOM S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1191074,ADQUISICIÓN DE REACTIVOS E INSUMOS DE LABORATORIO CON EQUIPOS EN CESIÓN DE USO PARA LA RED ASISTENCIAL APURIMAC,APURIMAC,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1129547,1,ADQUISICION ANUAL DE ALIMENTOS PARA PERSONAS - PANES PARA EL SERVICIO DE NUTRICION Y DIETETICA DEL HOSPITAL BASE III JULIACA - ESSALUD,9.0,Unidad,2025-07-02,2025-07-15,2025-07-25,74877.0,74691.8,74691.8,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,10421518071,HUALLPA MAMANI FREDY SALOMON,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1129547,ADQUISICION ANUAL DE ALIMENTOS PARA PERSONAS - PANES PARA EL SERVICIO DE NUTRICION Y DIETETICA DEL HOSPITAL BASE III JULIACA - ESSALUD,PUNO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1102289,1,ADQUISICION DISPOSITIVO MEDICO -SLING TRANSOBTURATRIZ O KIT PARA COLOCACION DE CABESTRILLO TRANSOBTURATRIZ CORRESPONDIENTE A COMPRA LOCAL 2025 APROBADA PARA EL HOSPITAL II DE LA RED ASISTENCIAL CAJAMARCA ( sling transobturatriz),75.0,Unidad,2025-03-26,2025-04-10,2025-05-05,93600.0,82125.0,82125.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL CAJAMARCA,NOMBRE_TEXTO,20602683754,SKY MEDIC S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1102289,ADQUISICION DISPOSITIVO MEDICO -SLING TRANSOBTURATRIZ O KIT PARA COLOCACION DE CABESTRILLO TRANSOBTURATRIZ CORRESPONDIENTE A COMPRA LOCAL 2025 APROBADA PARA EL HOSPITAL II DE LA RED ASISTENCIAL CAJAMARCA ( sling transobturatriz),CAJAMARCA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1141917,2,KIT DE MDP X 5 FRASCOS,120.0,Unidad,2025-08-15,2025-10-15,2025-11-06,48278.4,54000.0,54000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20603680333,COMERSEC S.A.C.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1141917,"CONTRATACIÓN DEL SUMINISTRO DE MATERIAL RADIOACTIVO PARA EL ÁREA DE MEDICINA NUCLEAR DEL DEPARTAMENTO DE IMAGENOLOGÍA DEL HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS, POR EL PERIODO DE DOCE (12) MESES",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1162503,1,ADQUISICION ANUAL DE COMBUSTIBLE (PETROLEO DIESEL B5 -S50) PARA LOS EQUIPOS ESTACIONARIOS DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCIAL JUNIN,162000.0,Galon,2025-10-21,2025-11-03,2025-11-18,2656659.6,2000700.0,2000700.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNIN,NOMBRE_TEXTO,20486109603,INVERSIONES TITAN SRL,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1162503,ADQUISICION ANUAL DE COMBUSTIBLE (PETROLEO DIESEL B5 -S50) PARA LOS EQUIPOS ESTACIONARIOS DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCIAL JUNIN,JUNIN,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1164402,1,"ADQUISICION DE REACTIVOS DE LABORATORIO BIOQUIMICA NO AUTOMATIZADA CON EQUIPOS EN CESION DE USO PARA LA RED ASISTENCIAL HUANUCO, PARA UN PERIODO DE 12 MESES",1.0,Unidad,2025-08-22,2025-10-29,,379856.0,252000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL HUANUCO,NOMBRE_TEXTO,20612262587,INTERSHOPLAB S.A.C.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1164402,"ADQUISICION DE REACTIVOS DE LABORATORIO BIOQUIMICA NO AUTOMATIZADA CON EQUIPOS EN CESION DE USO PARA LA RED ASISTENCIAL HUANUCO, PARA UN PERIODO DE 12 MESES",HUANUCO,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1104037,8,Placa de osteos¿ntesis de bloqueo para calc¿neo con sistema para tornillos de bloqueo,36.0,Unidad,2025-03-31,2026-01-21,,135333.0,54000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,20604509077,ORTOPEDIA TRAUMATOLOGIA Y MEDICINA S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1104037,ADQUISICION DE DISPOSITIVOS MEDICOS PARA LA ESPECIALIDAD DE TRAUMATOLOGIA DEL HOSPITAL II VITARTE DE LA RED PRESTACIONAL ALMENARA-ESSALUD,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1108649,3,NITROGLICERINA 5 MG PARCHES,4590.0,Unidad,2025-04-11,2025-05-06,2025-05-22,172125.0,172125.0,172125.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20602458939,ARGON PHARMA S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1108649,"ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS DELEGADO A COMPRA LOCAL, PARA EL ABASTECIMIENTO DE LA RAAN, POR TRES (03) MESES: ETANERCEPT, ETRAVIRINA Y NITROGLICERINA",ANCASH,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1174854,1,AZUCAR,1.0,Unidad,2025-12-01,2025-12-19,,72492.0,52080.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20600531370,MELCORPACHECO S.R.L.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1174854,ADQUISICIÓN DE VÍVERES FRESCOS Y SECOS POR SUBASTA INVERSA ELECTRONICA PARA LOS SERVICIOS DE NUTRICION DE LOS CENTROS ASISTENCIALES DE LA RPA,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1161361,11,Marcapaso Definitivo Bicameral,120.0,Unidad,2025-10-17,2025-12-17,2026-02-18,624631.2,499423.2,499423.2,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20502853750,COVIDIEN PERU S.A.,open,Licitación Pública,,False,,False,2025,PROCESO,1161361,CONTRATACIÓN DEL SUMINISTRO DE MATERIAL MÉDICO MARCAPASO DEFINITIVO BICAMERAL DE LA ESPECIALIDAD CARDIOLOGÍA-HEMODINAMIA PARA ABASTECIMIENTO Y DISTRIBUCIÓN DEL HNAAA DE LA RPL,LAMBAYEQUE,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1110921,12,"Cat¿ter para angioplast¿a hidrofilica 7 mm, 2 cm de longitud 0.035, 75 cm",48.0,Unidad,2025-04-16,2026-03-24,,54884.96,44640.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20108629909,CARDIO PERFUSION E.I.R.LTDA,open,Licitación Pública,,False,,False,2025,PROCESO,1110921,ADQUISICION DE MATERIAL MEDICO ESPECIALIZADO PARA EL SERVICIO DE RADIOLOGIA GENERAL E INTERVENCIONISTA DEL HNGAI-ESSALUD,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1160403,3,VITRINA DE METAL CON 2 CUERPOS,36.0,Unidad,2025-11-05,2025-11-27,,69999.98,36000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL ANCASH,NOMBRE_TEXTO,20427569978,EMPRESA NAC. DE MOBILIARIOS MEDICOS SAC.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1160403,¿ADQUISICIÓN DE MOBILIARIO ADMINISTRATIVO PARA EL FORTALECIMIENTO E IMPLEMENTACIÓN DE LAS IPRESS DE LA RED ASISTENCIAL ANCASH¿,ANCASH,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1115447,1,CLORURO DE SODIO ¿ SUERO FISIOLOGICO 0.9% X 250 ML,1109000.0,Unidad,2025-04-25,2025-04-25,2025-04-25,6831440.0,6831440.0,6831440.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,L0609017992,MASTER MEDICAL SOCIEDAD ANONIMA DE CAPITAL VARIABLE,open,Contratación Internacional,,False,,False,2025,PROCESO,1115447,"CONTRATACIÓN INTERNACIONAL DE LOS PRODUCTOS FARMACÉUTICOS CLORURO DE SODIO O SUERO FISIOLOGICO 0.9% X1 L, CLORURO DE SODIO O SUERO FISIOLOGICO 0.9% X 250 ML, CLORURO DE SODIO O SUERO FISIOLOGICO 0.9% X 500 ML, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD.",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1179468,1,SEVELAMERO 800 mg TAB,3077340.0,Unidad,2025-12-17,2026-03-18,2026-04-23,4616010.0,1677150.3,1677150.3,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20607928941,AXIERTA S.A.C.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1179468,"Contratación del Suministro de Producto Farmacéutico, para los Establecimientos de Salud de las redes asistenciales de ESSALUD ¿ SEVELAMERO 800MG TB.¿",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1158787,1,ADQUISICI¿N DE MEDICAMENTOS NO INCLUIDOS EN EL PETITORIO FARMACOL¿GICO (TRASTUZUMAB DERUXTECAN 100 MG),42.0,Unidad,2025-10-09,2025-10-20,2025-10-24,262866.24,262866.24,262866.24,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LA LIBERTAD,NOMBRE_TEXTO,20100085225,QUIMICA SUIZA SOCIEDAD ANONIMA CERRADA - QUIMICA SUIZA S.A.C.,direct,Contratación Directa,,True,,False,2025,PROCESO,1158787,ADQUISICIÓN DE MEDICAMENTOS NO INCLUIDOS EN EL PETITORIO FARMACOLÓGICO (TRASTUZUMAB DERUXTECAN 100 MG)DEL HOSPITAL ALTA COMPLEJIDAD DE VIRGEN DE LA PUERTA DE LA RED ASISTENCIAL LA LIBERTAD-ESSALUD,LA LIBERTAD,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1168226,1,MEDICAMENTOS NO INCLUIDOs EN EL PETITORIO FARMACOL¿GICO (TRASTUZUMAB DERUXTECAN 100 MG) PARA LOS ESTABLECIMIENTOS DE LA RED ASISTENCIAL LA LIBERTAD-ESSALUD,24.0,Unidad,2025-11-10,2025-11-19,2025-11-24,150209.28,150209.28,150209.28,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LA LIBERTAD,NOMBRE_TEXTO,20100085225,QUIMICA SUIZA SOCIEDAD ANONIMA CERRADA - QUIMICA SUIZA S.A.C.,direct,Contratación Directa,,True,,False,2025,PROCESO,1168226,ADQUISICIÓN DE MEDICAMENTOS NO INCLUIDOS EN EL PETITORIO FARMACOLÓGICO (TRASTUZUMAB DERUXTECAN 100 MG) PARA LOS ESTABLECIMIENTOS DE LA RED ASISTENCIAL LA LIBERTAD-ESSALUD,LA LIBERTAD,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1113362,1,ADQUISICI¿N DE LENTES PLEGABLES PARA FACOEMULSIFICACION PARA LA RED ASISTENCIAL TACNA,300.0,Unidad,2025-04-21,2025-07-03,2025-07-16,113685.0,113685.0,113685.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL TACNA,NOMBRE_TEXTO,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1113362,ADQUISICIÓN DE LENTES PLEGABLES PARA FACOEMULSIFICACION PARA LA RED ASISTENCIAL TACNA,TACNA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1163778,1,BEDAQUILINA 100 mg,106000.0,Unidad,2025-10-27,2025-10-27,,303160.0,303160.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,L0611180287,LUPIN LIMITED,open,Contratación Internacional,,False,,False,2025,PROCESO,1163778,"CONTRATACIÓN INTERNACIONAL DEL PRODUCTO FARMACÉUTICO BEDAQUILINA 100MG. TABLETA, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1175851,3,ELECTRODO PARA GENERADOR ELECTROQUIRURGICO DE RADIOFRECUENCIA BIPOLAR PARA CIRUGIA ARTROSCOPICA,264.0,Unidad,2025-12-03,2026-02-03,,334741.44,236755.2,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,20372321068,LIDERMED S.A.,open,Licitación Pública,,False,,False,2025,PROCESO,1175851,ADQUISICIÓN DE DISPOSITIVOS MEDICOS PARA LA ESPECIALIDAD DE TRAUMATOLOGIA DEL HOSPITAL III DE EMERGENCIAS GRAU Y HOSPITAL II VITARTE DE LA RED PRESTACIONAL ALMENARA - ESSALUD,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1141917,1,KIT DE ISONITRILO,55.0,Unidad,2025-08-15,2025-10-15,2025-11-11,104018.2,96250.0,96250.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20562940821,SALUMED S.A. SUCURSAL LIMA - PERU,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1141917,"CONTRATACIÓN DEL SUMINISTRO DE MATERIAL RADIOACTIVO PARA EL ÁREA DE MEDICINA NUCLEAR DEL DEPARTAMENTO DE IMAGENOLOGÍA DEL HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS, POR EL PERIODO DE DOCE (12) MESES",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1158545,1,LENTE PLEGABLE PARA FACOEMULSIFICACI¿N,360.0,Unidad,2025-09-26,2025-10-22,2025-11-07,134319.6,113094.0,113094.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL CUSCO,NOMBRE_TEXTO,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1158545,ADQUISICIÓN DE MATERIAL MÉDICO PARA EL SERVICIO DE OFTALMOLOGÍA CON EQUIPO EN CESIÓN EN USO PARA EL HOSPITAL NACIONAL ADOLFO GUEVARA VELASCO DE LA RED ASISTENCIAL CUSCO.,CUSCO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1137362,1,ADQUISICION DE INSUMOS DE DIALISIS PERITONEAL  AUTOMATIZADA CON EQUIPOS EN CESION DE USO PARA PACIENTES CONTINUADORES SISTEMA ULTRABAG,1.0,Unidad,2025-09-04,2025-09-15,,642027.54,642027.54,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20603728271,H REPS S.A.C.,direct,Contratación Directa,,True,,False,2025,PROCESO,1137362,ADQUISICION DE INSUMOS DE DIALISIS PERITONEAL AUTOMATIZADA CON EQUIPO EN CESION DE USOS PARA PACIENETS CONTINUADORES SISTEMA ULTRABAG,ICA,Adjudicado,,,,
ocds-dgv273-seacev3-2025-2543-1103016,1,"ADQUISICION DE DISPOSITIVO MEDICO: TUBULADURA 1/4 X 3/32 PARA CEC PARA LOS CENTROS ASISTENCIALES DE SALUD DE LA RED PRESTACIONAL ALMENARA, POR UN PERIODO DE DOCE MESES",33600.0,Unidad,2025-03-27,2025-08-28,2025-09-17,226800.0,134400.0,134400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,20434423504,ANJACK MEDICA S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1103016,"ADQUISICION DE DISPOSITIVO MEDICO: TUBULADURA 1/4 X 3/32 PARA CEC PARA LOS CENTROS ASISTENCIALES DE SALUD DE LA RED PRESTACIONAL ALMENARA, POR UN PERIODO DE DOCE MESES",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1136464,4,OCLUSOR PERCUT¿NEO PARA DEFECTO DEL DUCTUS ARTERIOVENOSO,36.0,Unidad,2025-07-24,2026-03-30,,342000.0,252000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20108629909,CARDIO PERFUSION E.I.R.LTDA,open,Licitación Pública,,False,,False,2025,PROCESO,1136464,ADQUISICIÓN DE MATERIAL MEDICO PARA EL SERVICIO DE CIRUGIA CARDIACA VASCULAR PERIFERICA DEL HNGAI,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1097426,23,LATANOPROST0.005 x 2.5 mL  Gotas Oft¿lmicasFR,916072.0,Unidad,2025-03-13,2025-12-19,2026-01-27,10992864.0,11898800.0,11898800.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20504007864,FARMACHIF S.R.L.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1097426,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-37 ÍTEMS.,MULTIDEPARTAMENTAL,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1187254,1,ADQUISICION DE REACTIVOS PARA HEMATOLOGIA CON EQUIPO EN CESI¿N DE USO PARA LA RED ASISTENCIAL JULIACA POR 12 MESES,2.0,Unidad,2025-11-07,2026-02-23,,528000.0,495000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JULIACA,NOMBRE_TEXTO,20100177341,PRODUCTOS ROCHE Q F S A,open,Licitación Pública,,False,,False,2025,PROCESO,1187254,ADQUISICION DE REACTIVOS PARA HEMATOLOGIA CON EQUIPO EN CESION DE USO PARA LA RED ASISTENCIAL JULIACA POR 12 MESES,PUNO,Consentido,,,,
